device id,gender,age,latitude,longitude
7510487090510425940,M,M32-38,18.78,109.52
7510499494994666828,M,M29-31,29.05,106.64
7511952801758671404,M,M32-38,43.86,87.55
7515904699314208843,F,F33-42,36.73,104.83
7516281938271806385,M,M32-38,45.24,126.87
7516791572890766458,M,M39+,27.38,114.61
7517806555703119013,M,M32-38,30.0,106.25
7520784248782706504,M,M39+,34.27,108.99
7527539351372880084,M,M22-,29.9,121.65
7535192616308003823,F,F23-,23.23,108.38
7536304235371119685,M,M32-38,39.52,116.68
7537663806639096471,F,F23-,39.67,116.09
7540533301999851293,M,M29-31,37.75,112.56
7541120857409537969,M,M23-26,44.29,86.01
7542037204483377414,M,M32-38,22.83,108.34
7542495040752163468,M,M32-38,45.6,126.62
7542889719622049774,M,M39+,23.41,113.25
7544276890653115151,M,M32-38,35.4,119.52
7544539292625532374,M,M23-26,39.98,116.35
7545784246576329601,M,M32-38,31.9,117.23
7547838557362426767,M,M29-31,30.63,104.05
7548795466428524847,M,M39+,32.65,120.26
7551885213412668701,M,M29-31,30.55,114.33
7552590408465123989,M,M32-38,29.38,113.13
7557015883094259888,M,M32-38,25.6,115.8
7557215627580676147,M,M22-,25.79,113.1
7562411939803512882,M,M32-38,24.6,116.83
7562784195147307139,M,M23-26,31.13,121.71
7563262287375824533,M,M23-26,30.59,103.51
7564663063536756105,M,M27-28,27.85,113.14
7564794354634107853,M,M32-38,36.47,115.88
7565959697267570843,M,M23-26,25.34,118.72
7566051280927280645,M,M29-31,40.11,116.28
7567069231793921585,M,M23-26,30.5,114.37
7567434598341760535,M,M32-38,31.84,117.3
7567829132594447454,M,M32-38,31.6,120.22
7568632104990663274,M,M27-28,23.08,113.28
7570005771953155194,M,M32-38,34.7,112.92
7570310978764027772,M,M23-26,23.24,114.14
7570700011209719578,F,F33-42,23.47,116.76
7576705631437232110,F,F23-,29.08,106.2
7581074697549480474,M,M32-38,34.29,109.02
7584760617822570848,M,M32-38,24.87,118.58
7593273512084517885,M,M39+,37.75,112.57
7593760040389683384,M,M32-38,34.27,108.93
7595690387358317460,F,F33-42,24.57,118.05
7595822707772846332,M,M32-38,29.75,104.13
7596469326749714863,M,M32-38,45.54,131.86
7597321258032342437,M,M32-38,36.07,111.51
7597412338876122019,M,M32-38,29.93,121.55
7598352919965818992,M,M29-31,32.73,115.79
7600158727279990820,M,M32-38,30.64,114.28
7600706484241216067,M,M29-31,36.72,119.03
7601654470910766753,M,M23-26,30.11,112.01
7601784159045840321,F,F23-,34.34,108.71
7603063756300712301,M,M32-38,30.54,114.32
7606057746192166133,M,M32-38,35.97,120.21
7607246195457180195,M,M23-26,23.09,113.98
7610592033101611524,M,M27-28,36.7,117.0
7611234829945985140,M,M32-38,22.83,108.28
7611575855132899377,M,M32-38,32.32,120.65
7611804851307985045,M,M32-38,31.39,120.96
7613974097556658884,F,F23-,39.67,118.16
7614557487151821260,M,M32-38,29.28,106.28
7615259063199754967,M,M32-38,38.49,106.19
7615472893361589066,M,M32-38,43.93,125.29
7616862140980800522,M,M27-28,31.32,120.59
7617025893859305865,M,M39+,30.55,117.08
7618432562276045710,M,M32-38,22.79,113.88
7623705599913680561,M,M32-38,25.09,117.01
7626499487257098838,M,M22-,23.55,116.48
7626919836157562735,M,M39+,25.05,118.19
7628243621554390432,M,M32-38,32.03,118.77
7629011663668905936,M,M23-26,31.49,104.74
7631378363754358421,M,M27-28,28.03,105.05
7635075420360546297,M,M29-31,32.02,118.85
7635874187288414774,M,M27-28,29.42,106.35
7636272543666511219,M,M23-26,28.7,113.59
7641673730455470820,M,M32-38,31.38,120.76
7643284069887058902,M,M39+,29.99,122.21
7643999920197809819,M,M39+,31.91,120.41
7644548985454569185,M,M32-38,39.03,121.66
7644826784213520889,M,M32-38,30.95,120.9
7648062765874942362,F,F24-26,36.72,119.01
7650301571184539286,M,M39+,23.71,108.16
7654931616092156937,M,M32-38,32.39,119.39
7655695843449039112,M,M32-38,34.3,108.99
7657015702360984723,M,M32-38,23.33,112.84
7659640588834706285,M,M32-38,30.6,114.36
7659750921987259196,M,M22-,38.4,115.32
7660903349783064153,M,M32-38,36.46,116.04
7663031567400318952,M,M32-38,35.63,119.71
7663282489891264853,F,F43+,41.57,120.43
7666438183926481871,M,M32-38,22.83,114.16
7670769005379898519,M,M27-28,41.7,122.13
7671464435941997718,F,F29-32,34.77,113.67
7672785870357162486,M,M32-38,39.75,116.32
7672787973377989784,F,F43+,40.06,119.56
7674178869994435830,M,M32-38,22.54,114.06
7674633293704296619,M,M29-31,34.58,112.52
7675128010590897219,M,M32-38,33.23,107.46
7676918243814164540,F,F24-26,26.22,119.53
7685937209060001078,M,M39+,31.39,121.56
7688261394724966764,M,M32-38,37.45,118.47
7689109297363162769,M,M32-38,23.13,113.38
7691675193236668566,M,M32-38,25.92,119.63
7693280591913523145,M,M32-38,29.59,120.83
7705384213380232481,M,M32-38,34.77,113.65
7705505302288754723,M,M39+,30.56,114.23
7707975303126142834,M,M32-38,40.45,116.52
7709604081390496824,M,M32-38,29.46,106.52
7712247764824580779,F,F43+,41.14,123.01
7713146382781174715,M,M23-26,31.17,121.39
7713162597676889690,M,M39+,35.58,117.0
7716187835123442279,M,M29-31,30.06,103.83
7717933801918220905,F,F24-26,40.05,116.3
7722759391826686628,M,M39+,30.0,104.0
7724554632426862699,M,M29-31,23.16,113.36
7725111444587476474,M,M32-38,35.09,117.19
7728941579944433842,F,F24-26,33.34,113.85
7729851208980684975,M,M32-38,41.88,123.8
7733709404159131881,M,M32-38,28.21,112.98
7734133248027947866,M,M29-31,32.14,112.18
7734484921893169660,M,M39+,32.29,119.41
7736605959691934958,M,M39+,36.72,117.99
7739127934958082657,F,F24-26,34.47,118.97
7740472632505276922,M,M32-38,35.21,106.05
7741294469950870424,M,M32-38,41.44,120.92
7741304324531743745,M,M39+,23.17,113.3
7741986936998363224,M,M23-26,30.55,103.54
7743219293296205681,M,M22-,30.55,104.19
7743610199617736150,M,M32-38,31.96,118.74
7745210344164280174,M,M27-28,34.06,119.52
7745870724305619442,F,F29-32,33.64,118.89
7750697126434128256,M,M32-38,24.51,118.09
7752507241977295614,F,F33-42,36.55,113.65
7753727199881616469,M,M29-31,36.21,113.11
7754522841579926940,F,F43+,38.07,114.42
7756734309936741670,M,M32-38,25.07,102.68
7757990999998195080,F,F33-42,30.25,121.37
7759129537888580165,M,M39+,29.68,115.99
7759794201346663442,M,M29-31,28.09,113.03
7763454040430411521,M,M32-38,24.06,114.21
7764157509289981219,M,M23-26,30.05,120.5
7764975401563540067,M,M27-28,36.91,117.13
7765198421731889044,M,M22-,25.79,113.06
7769562466916696223,M,M22-,42.91,129.48
7771168195909430233,M,M32-38,23.49,100.71
7773538137645643436,F,F29-32,36.08,120.36
7773746645476824910,M,M32-38,34.56,117.72
7775737627394298195,M,M39+,32.08,121.06
7777464291831545512,M,M23-26,37.84,112.52
7777769611755661577,F,F23-,26.05,119.19
7779914737191611811,M,M29-31,22.64,110.15
7781400466016732796,M,M32-38,26.55,106.7
7782279136393762723,M,M32-38,30.44,104.17
7783780974292236596,M,M22-,39.86,116.14
7784655013717008405,M,M29-31,39.38,108.62
7786229878932521393,M,M22-,39.15,117.19
7786421727494843797,F,F24-26,22.97,113.76
7787872077022452995,F,F29-32,24.44,118.07
7791296495881515691,M,M32-38,31.31,121.43
7791360546443150912,F,F24-26,22.27,113.51
7791731729230752971,F,F33-42,36.68,117.11
7796419170263896861,M,M23-26,22.99,114.01
7799444881784588536,M,M22-,24.52,117.64
7801749093200449868,M,M29-31,31.26,120.55
7803220163938648249,F,F23-,25.6,115.79
7804225525552008762,F,F23-,33.86,115.8
7805055442084280691,F,F29-32,29.59,106.52
7807661538137557767,F,F29-32,29.63,106.79
7809982677727817653,M,M39+,24.54,118.23
7814819116239373046,M,M39+,35.1,115.35
7815253943376848767,F,F29-32,47.21,123.62
7816502258972184209,F,F33-42,26.23,117.58
7821084716976402810,M,M39+,31.61,119.07
7821946546740224544,M,M32-38,22.95,113.37
7823373653360122571,M,M32-38,34.73,113.59
7824692339539008666,M,M23-26,36.68,117.09
7825425485977209626,F,F33-42,32.03,118.78
7825510865397590973,M,M29-31,31.31,120.54
7830069700728017782,F,F23-,30.29,120.13
7832815374031750968,M,M32-38,29.15,113.1
7833015942211228530,M,M32-38,38.01,112.44
7833680752422317627,M,M27-28,47.29,130.27
7834937694621228139,M,M32-38,30.68,104.13
7836966948431662895,M,M32-38,39.73,116.15
7838147248949670284,M,M23-26,25.09,102.67
7840574094550073908,M,M32-38,47.33,123.95
7840890615937405241,F,F24-26,34.71,112.33
7842499862498209763,M,M32-38,37.74,112.57
7845811102483243902,M,M32-38,29.87,120.39
7847580662467564607,M,M32-38,22.86,108.33
7849111383031438568,M,M29-31,41.71,123.49
7849517262422276654,M,M23-26,39.91,116.37
7850241797817571929,M,M23-26,29.9,109.16
7850559288971774009,M,M32-38,28.41,108.9
7851898259841038766,M,M22-,30.73,103.94
7853839736077655175,M,M32-38,32.4,119.46
7856238010899893146,M,M39+,34.56,117.73
7856679572435333590,F,F33-42,47.75,130.53
7861152824271914358,M,M32-38,24.74,110.87
7861657188221158633,F,F33-42,23.37,116.72
7861724700209393864,M,M32-38,22.94,113.93
7862598735886576518,M,M32-38,29.96,103.11
7863618082960508061,F,F23-,30.85,103.7
7864364388042715856,M,M39+,34.19,108.97
7868401180802075359,F,F29-32,34.31,115.65
7870064469799980855,F,F24-26,22.8,113.93
7870857574520988575,M,M32-38,24.46,118.04
7872404883754691592,M,M39+,31.38,120.52
7872986897451574370,M,M32-38,30.58,114.36
7873647844724015588,M,M23-26,41.11,123.22
7873976958387452933,F,F23-,23.37,113.44
7878930171640719859,F,F29-32,24.53,117.67
7882348562830728931,F,F23-,22.83,108.18
7884192628321662179,M,M32-38,22.64,113.83
7887799108989482977,M,M23-26,26.37,116.69
7888731058644171639,M,M32-38,37.85,112.56
7896849129571465987,F,F33-42,29.5,106.45
7901567308091955384,M,M29-31,30.34,120.29
7904745459232191266,M,M32-38,26.08,119.34
7905483453866014608,M,M32-38,26.58,106.69
7907102846026797008,M,M29-31,37.37,118.02
7907187640413744603,M,M22-,34.27,117.18
7908242132179447656,M,M23-26,28.08,120.92
7908274267132316306,M,M32-38,30.55,114.29
7911879128962276464,M,M23-26,31.19,121.42
7913398966377803787,F,F43+,33.06,107.02
7914007326459522324,M,M32-38,31.81,119.96
7914410603699289896,M,M39+,31.27,121.52
7916181217170440762,M,M32-38,29.63,111.75
7922328762495286647,M,M32-38,32.92,117.42
7925890433442664817,M,M39+,34.39,109.22
7926542781430152012,F,F23-,24.86,117.75
7927469507878707492,M,M39+,31.55,120.27
7928386510049845578,M,M32-38,21.71,109.7
7929198076165295105,M,M32-38,26.59,104.82
7929200080875376481,M,M23-26,39.89,116.48
7934375384916459012,M,M32-38,22.86,114.14
7934578386950236300,F,F33-42,31.95,119.17
7934738972437624993,F,F23-,24.95,102.83
7937594093453616152,M,M32-38,27.83,112.91
7939964667793308252,M,M32-38,35.08,112.59
7941739585666151799,F,F43+,37.86,118.8
7943902865438965525,M,M29-31,24.96,118.83
7945123295758940220,M,M23-26,36.72,117.51
7948405512233323492,M,M32-38,22.54,114.06
7949564026848184479,F,F23-,41.49,122.96
7949716463989532264,M,M39+,23.89,117.37
7950803885415349889,M,M23-26,21.34,110.47
7951048787548122125,F,F24-26,31.39,117.49
7952049346900988066,M,M23-26,31.58,120.32
7953952028021110614,M,M32-38,30.66,104.09
7954305988307911280,M,M39+,40.03,116.78
7954306668932586708,M,M32-38,36.8,118.05
7958124550349685396,M,M32-38,26.67,119.68
7959116654849361813,F,F29-32,40.41,124.07
7960570681450235202,M,M29-31,24.55,109.87
7961027972604631935,M,M32-38,31.27,121.45
7961316471329619747,M,M29-31,34.72,113.62
7962886997244679015,M,M39+,30.99,103.63
7965530088888189119,M,M32-38,22.58,113.86
7967096558654032826,F,F43+,45.78,126.68
7969448798748497937,M,M32-38,45.79,126.69
7973810041440251563,M,M32-38,28.54,112.39
7974507647649071341,M,M32-38,30.36,120.24
7979252218624728568,M,M39+,23.68,116.66
7980581067659653404,M,M39+,28.58,115.88
7983615253774938168,M,M22-,45.77,126.68
7988211862677349971,M,M39+,32.16,119.05
7991277578169481774,M,M32-38,28.67,115.84
7991472985850646550,M,M32-38,23.08,113.22
7992647183600096201,M,M29-31,37.56,121.27
7996909927203689982,M,M39+,36.63,117.01
7999000298342471045,F,F29-32,28.2,113.07
8008713946253748457,M,M23-26,24.68,118.21
8010857333896795636,M,M23-26,30.86,104.02
8011226863669745839,F,F43+,25.09,102.74
8011877543933924097,M,M32-38,40.03,116.42
8012501920184449458,M,M39+,30.0,104.0
8013355797949239136,M,M29-31,23.3,113.83
8013450577316004184,F,F24-26,22.08,110.4
8013522094297086491,F,F23-,23.15,113.3
8016177549145576665,M,M32-38,36.21,113.12
8016682131604049160,M,M29-31,22.95,114.18
8016963331364894266,M,M22-,22.48,111.35
8020594559807809047,M,M22-,30.42,112.9
8022875805581248523,M,M39+,34.08,108.51
8024377905954455455,M,M32-38,30.86,120.11
8026817445213593849,M,M29-31,32.04,118.82
8031358774182592143,F,F23-,25.07,109.3
8032427695194174881,F,F29-32,40.13,117.19
8033482511417042148,M,M29-31,43.53,125.66
8033965315451503142,M,M29-31,32.09,118.82
8034193360434143140,M,M32-38,40.62,81.56
8035612252193847133,M,M39+,27.33,117.49
8039233339761708843,M,M23-26,31.47,120.44
8043894544912100997,F,F24-26,22.76,113.69
8045892847872528264,M,M32-38,31.51,118.04
8046297896739956519,M,M32-38,26.06,119.3
8050058921891486053,M,M29-31,22.84,114.0
8052265284717337518,M,M29-31,25.09,117.01
8052945524695695161,M,M32-38,37.3,114.4
8057206961287835455,F,F29-32,35.32,115.8
8058068806818552443,M,M32-38,28.99,107.06
8060347412839492370,F,F24-26,36.31,120.39
8062014502052745423,M,M32-38,30.63,104.04
8062594526988184947,F,F33-42,31.09,121.5
8064625828857029612,M,M39+,22.58,114.13
8065394017642806376,M,M39+,36.73,119.1
8067764823539681066,M,M32-38,39.08,117.2
8068893555915479743,F,F33-42,30.71,112.58
8071812530520247890,M,M23-26,43.82,125.4
8073391243036984623,M,M39+,29.99,104.14
8073637736465407956,F,F23-,24.89,118.61
8073954657824448124,M,M32-38,37.84,112.54
8074816660437552133,M,M32-38,38.44,106.28
8076538418881462333,M,M22-,37.74,114.57
8076959211348069982,M,M22-,37.87,112.57
8079677337872635167,M,M27-28,39.78,116.52
8079721660814228499,M,M32-38,23.06,112.44
8080171769957967741,M,M22-,22.74,114.26
8080289333033791011,M,M32-38,31.16,121.48
8081683999337389054,M,M32-38,41.83,123.31
8083036999646036460,M,M23-26,39.71,117.3
8085592460854131036,M,M32-38,28.87,119.83
8085666944970722014,M,M39+,34.54,112.67
8086626060127004880,M,M39+,35.4,116.67
8089518659647773068,F,F33-42,27.53,120.41
8090320101490566700,M,M39+,39.03,117.69
8092780479065626075,F,F23-,22.6,114.05
8093753985588115262,F,F23-,35.14,107.75
8094838836476409655,F,F24-26,36.06,120.31
8095053099652266963,M,M32-38,23.65,114.66
8096258922334257922,M,M32-38,34.8,113.64
8096420021788624475,M,M27-28,22.74,113.81
8100496762528918771,M,M29-31,29.53,106.48
8105121907076603957,F,F43+,36.87,118.73
8112527602791610110,M,M39+,34.66,109.2
8113803310702219572,M,M22-,28.7,115.82
8119832475692761130,M,M32-38,24.18,110.81
8120716196246528244,M,M32-38,20.01,110.28
8122111983488573215,F,F29-32,32.44,115.39
8122490133500996622,F,F29-32,29.75,120.46
8122540589560668528,M,M32-38,45.74,126.61
8125322160674865871,M,M32-38,41.07,122.07
8126629931701561121,M,M29-31,38.16,114.55
8128718960368105805,F,F29-32,32.03,112.17
8134162001837369086,M,M32-38,30.39,111.43
8139909260330701263,M,M23-26,30.79,120.72
8140719157830684416,M,M39+,32.64,117.03
8142061695180697881,M,M22-,37.77,112.58
8142408604218697425,M,M22-,24.78,113.67
8145578497130997347,F,F33-42,33.34,120.19
8145898129635316731,F,F24-26,28.18,112.94
8148254374494805375,M,M32-38,28.57,112.34
8152373361612109042,M,M32-38,29.33,112.62
8154569613674001951,M,M32-38,31.21,107.5
8156187339546970941,F,F23-,32.39,104.52
8156386959421550935,M,M32-38,36.88,120.51
8157880620138215168,M,M32-38,30.66,104.13
8160349019065380082,F,F24-26,39.89,116.34
8162060476896607996,M,M23-26,28.24,113.04
8163643697625284961,M,M32-38,38.21,115.02
8163716027532336835,M,M32-38,26.05,119.24
8165359101097185995,M,M39+,40.02,113.24
8166760792069576339,M,M32-38,40.1,113.38
8167360863257068523,M,M29-31,30.0,104.0
8169269573256157090,M,M27-28,23.88,100.08
8169864933573101478,M,M23-26,28.24,114.93
8173604896368402595,M,M32-38,28.69,115.85
8173775906009056087,M,M32-38,28.95,106.91
8174209810777643357,M,M29-31,31.24,121.62
8175269369943546329,M,M32-38,22.15,113.18
8176913413017312190,M,M32-38,30.59,114.33
8177781589136232256,F,F29-32,22.73,114.27
8178111799989971017,M,M32-38,30.54,114.19
8178260411796318019,F,F24-26,41.81,123.44
8178708163516123991,M,M32-38,41.28,123.77
8184512802065080052,M,M32-38,29.85,121.56
8189376323705801834,M,M32-38,23.0,113.94
8190995520235322907,M,M32-38,22.78,113.78
8192149164401522945,F,F33-42,29.86,115.21
8192998627578918661,M,M32-38,27.71,109.19
8193302810720937517,M,M29-31,23.29,116.21
8194227370643928603,M,M32-38,33.63,114.66
8194604118231153424,F,F29-32,23.13,109.4
8194713783277949171,M,M32-38,25.05,118.81
8198131517834859637,M,M32-38,37.7,112.74
8199753901068257666,F,F33-42,34.85,113.49
8200415597401907209,M,M23-26,34.98,113.67
8201460254377933586,F,F43+,23.01,114.0
8201998022485053765,M,M22-,33.27,114.26
8203735105010092234,F,F33-42,22.56,113.46
8205418257417830363,M,M29-31,24.67,116.15
8205893391886083264,M,M32-38,32.37,112.41
8206019597587140419,M,M32-38,29.46,119.92
8207629685745511610,F,F33-42,34.13,118.76
8210034342154932100,M,M27-28,30.0,104.0
8211166719562134311,F,F29-32,29.92,121.52
8214110367128742932,F,F23-,23.74,113.02
8216117732887973129,F,F23-,32.22,118.74
8216788919472386402,M,M29-31,39.97,116.33
8218972971294440363,M,M32-38,36.98,120.69
8221364290697856847,M,M32-38,28.2,112.83
8221540846148281021,M,M39+,36.21,117.98
8222090316893938739,F,F23-,34.98,112.79
8223217198769416258,M,M32-38,37.89,116.54
8225112129578178565,M,M32-38,34.01,113.81
8225935036682919649,F,F33-42,30.0,104.0
8226354170041146428,M,M22-,26.44,106.66
8227195397560718151,M,M32-38,22.96,113.07
8227632008695731244,M,M22-,28.16,112.98
8231243155939486020,F,F33-42,32.09,118.75
8232264130848996443,M,M29-31,30.8,104.03
8237561682276931168,M,M32-38,32.63,110.75
8237909503345791130,M,M32-38,39.45,115.96
8240772141984665205,F,F29-32,34.61,108.93
8243210562890157600,F,F29-32,39.57,109.75
8247444402270763110,M,M32-38,28.68,115.88
8248716279728365482,M,M32-38,30.81,104.17
8249323715124763946,M,M27-28,36.78,116.76
8249711187626496390,M,M23-26,37.98,114.47
8250516622760332376,M,M27-28,31.12,121.68
8251004744628997955,F,F24-26,37.16,121.92
8254486505169708293,M,M22-,22.06,113.4
8255616706982208390,M,M23-26,30.29,119.95
8255735203009631965,M,M32-38,32.3,118.76
8256066307270205580,M,M32-38,30.24,115.06
8262970366291716511,M,M39+,30.98,104.27
8263419388419936320,M,M23-26,40.15,116.28
8263513887362459524,M,M39+,33.5,116.22
8263571774675477463,M,M23-26,31.0,103.62
8264089133728644456,F,F24-26,30.31,108.92
8265653199960723664,F,F33-42,33.95,118.72
8265899789157514470,M,M32-38,31.3,120.73
8267767375752268489,M,M32-38,24.48,118.02
8268943186752324161,M,M32-38,31.35,118.37
8270892187656874650,F,F33-42,45.7,126.67
8271421993181645187,M,M39+,22.81,108.32
8273197074063451240,M,M32-38,28.52,112.75
8274098079337142186,M,M23-26,30.68,103.97
8275119064027237582,F,F29-32,32.05,118.88
8278047842827518520,M,M29-31,34.25,108.08
8278156225079381248,M,M27-28,22.77,113.57
8279498148556749025,M,M32-38,36.94,117.63
8280824032674230574,M,M23-26,31.61,120.39
8281251575791053687,M,M39+,24.18,110.8
8285034923456019807,F,F23-,36.57,111.74
8285282148176361972,M,M29-31,30.44,120.96
8289266203718156869,M,M32-38,31.32,120.65
8292138289217443490,M,M39+,22.55,114.08
8292388373526453818,M,M32-38,39.89,116.46
8293162110903158874,M,M32-38,30.58,114.29
8293801875519036672,M,M39+,32.07,118.76
8295510111762184572,M,M23-26,51.56,121.73
8296239267776637907,M,M23-26,30.34,112.2
8297334363911989625,M,M32-38,22.65,114.06
8297400808733032510,M,M39+,25.62,115.12
8298932734166517248,M,M29-31,28.23,113.03
8299059024182177863,M,M22-,39.75,116.98
8299332752058427891,F,F23-,23.18,108.57
8299753925768062295,F,F24-26,30.46,114.4
8299971058888914087,M,M32-38,41.77,123.48
8302363533915013041,M,M32-38,34.74,113.67
8306258214123266652,M,M32-38,25.03,102.72
8306306373260366458,M,M32-38,23.13,113.34
8307497511776433492,M,M39+,26.62,117.79
8311539694965528286,M,M32-38,30.52,120.71
8312164913587597922,M,M32-38,22.64,114.18
8313284150517564301,M,M32-38,24.84,116.92
8315165929339632509,M,M29-31,31.19,121.55
8318005627879095874,M,M32-38,30.16,120.51
8318100346417416213,M,M32-38,34.35,108.72
8319877362970398027,F,F24-26,35.49,112.4
8322396725169306034,M,M29-31,43.83,87.59
